Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Q_BallotBoxStuffing,HT1Readable,HT1Credible,HT1Positive,HT1Quality,HT1Creative,CT1Readable,CT1Credible,CT1Positive,CT1Quality,CT1Creative,HT2Readable,HT2Credible,HT2Positive,HT2Quality,HT2Creative,CT2Readable,CT2Credible,CT2Positive,CT2Quality,CT2Creative,HT3Readable,HT3Credible,HT3Positive,HT3Quality,HT3Creative,CT3Readable,CT3Credible,CT3Positive,CT3Quality,CT3Creative,AC1,AC2,AC3,AC4,AC5,HT4Readable,HT4Credible,HT4Positive,HT4Quality,HT4Creative,CT4Readable,CT4Credible,CT4Positive,CT4Quality,CT4Creative,HT5Readable,HT5Credible,HT5Positive,HT5Quality,HT5Creative,CT5Readable,CT5Credible,CT5Positive,CT5Quality,CT4Creative,SurveyID
4/12/2023 16:37,4/12/2023 16:50,IP Address,121.91.230.131,100,781,TRUE,4/12/2023 16:50,R_2ymguUM8AtVzEHr,,,,,39.0064,-77.4199,anonymous,EN,1,,0,55,,,4,,4,5,5,,,,,,4,,4,5,5,,,,,,,,,,,4,,4,5,5,4,,4,5,4,4,,4,5,5,,,,,,,,,,,4,,4,5,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:49,4/12/2023 16:50,IP Address,208.196.105.92,100,76,TRUE,4/12/2023 16:50,R_3dW8UUNi2tYdvFO,,,,,40.9922,-73.9748,anonymous,EN,0.899999976,,0,0,,,,,,,,4,4,4,5,5,4,,4,5,4,,,,,,,,,,,4,,4,5,5,4,4,4,4,4,,,,,,4,4,5,4,4,,,,,,4,4,4,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:49,4/12/2023 16:50,IP Address,208.195.166.76,100,58,TRUE,4/12/2023 16:50,R_3FIEcYOjdUZLmxA,,,,,36.0432,-95.8072,anonymous,EN,0.899999976,,0,0,,,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,4,4,4,4,4,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:48,4/12/2023 16:50,IP Address,63.92.70.92,100,131,TRUE,4/12/2023 16:50,R_294WWSvmg4nsGr6,,,,,41.9032,-87.6383,anonymous,EN,0.899999976,,0,25,,,,,,4,,,,,,,4,5,5,5,5,,,,,,4,5,5,5,5,,,,,,5,4,5,5,5,,,,,,5,5,5,5,4,5,4,5,5,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:49,4/12/2023 16:50,IP Address,128.254.165.198,100,74,TRUE,4/12/2023 16:50,R_2SqXcGxxRKkaENI,,,,,39.3408,-76.4078,anonymous,EN,1,,0,55,,,,,,,,1,2,,4,4,,,,,,2,,2,,,,,,,,2,,4,,4,4,2,,,,2,2,,,4,,,,,,2,,4,4,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:47,4/12/2023 16:50,IP Address,155.193.156.174,100,203,TRUE,4/12/2023 16:50,R_2f6BjzzrdEw2ruO,,,,,37.751,-97.822,anonymous,EN,1,,0,25,,,,,,,,4,,4,,4,,,,,,4,,,2,,,,,,,,,2,4,,4,4,4,4,4,,,,,,4,,4,4,4,,,,,,4,,4,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:49,4/12/2023 16:50,IP Address,172.98.189.32,100,84,TRUE,4/12/2023 16:50,R_3RgPlIXKAhKIhpq,,,,,40.0025,-75.1134,anonymous,EN,0.800000012,,0,30,,,,,,,,4,4,4,,4,4,,4,4,4,,,,,,,,,,,4,4,4,,4,4,4,4,4,4,,,,,,4,4,4,,4,,,,,,4,4,,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:49,4/12/2023 16:50,IP Address,63.92.65.125,100,104,TRUE,4/12/2023 16:50,R_1C8j0McSNkIitpg,,,,,41.8482,-87.6521,anonymous,EN,1,,0,55,,,,4,4,,4,,,,,,,4,4,4,,,,,,,,,,,,,,,4,4,4,4,4,4,4,,,,,,,4,4,4,,,,,,,,4,,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:50,4/12/2023 16:50,IP Address,121.91.230.116,100,44,TRUE,4/12/2023 16:50,R_1S2lpKkFg2qBiXT,,,,,39.0064,-77.4199,anonymous,EN,1,,0,25,,,4,5,4,4,4,,,,,,4,5,4,4,4,,,,,,4,5,4,4,4,,,,,,4,4,4,4,4,,,,,,4,5,4,4,4,,,,,,4,5,4,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:49,4/12/2023 16:51,IP Address,208.195.160.223,100,82,TRUE,4/12/2023 16:51,R_2YKbLJw21MQYQLj,,,,,39.3361,-76.5389,anonymous,EN,0.899999976,,0,0,,,,,,,,4,4,5,5,5,,,,,,4,4,5,5,5,4,4,5,5,5,,,,,,4,4,5,5,5,4,4,5,5,5,,,,,,4,4,4,5,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:49,4/12/2023 16:51,IP Address,208.195.163.196,100,93,TRUE,4/12/2023 16:51,R_r1NWEO0b542gHJf,,,,,39.7232,-85.9979,anonymous,EN,0.899999976,,0,30,,,4,5,4,4,4,,,,,,,,,,,4,4,,4,4,,,,,,4,4,,4,4,4,4,4,4,4,4,4,4,5,4,,,,,,,,,,,4,4,5,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:49,4/12/2023 16:51,IP Address,208.202.251.135,100,86,TRUE,4/12/2023 16:51,R_2dHfuNKP4xtKac4,,,,,40.8485,-96.6247,anonymous,EN,0.899999976,,0,0,,,1,,4,,4,,,,,,2,,4,4,,,,,,,,,,,,2,4,4,,5,1,4,,4,,1,,,4,5,,,,,,4,,,,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:49,4/12/2023 16:51,IP Address,138.36.95.102,100,102,TRUE,4/12/2023 16:51,R_1C3cz749WcdsJlu,,,,,40.7597,-73.981,anonymous,EN,0.800000012,,0,25,,,4,4,5,4,4,,,,,,,,,,,4,4,5,4,4,4,4,,5,4,,,,,,4,4,4,4,4,,,,,,4,4,5,4,4,,,,,,4,5,4,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:45,4/12/2023 16:51,IP Address,208.195.167.69,100,344,TRUE,4/12/2023 16:51,R_2rvHvjKlhqU9uAl,,,,,36.0432,-95.8072,anonymous,EN,0.899999976,,0,0,,,2,4,2,4,2,,,,,,2,,2,,2,,,,,,,4,,4,4,,,,,,4,4,4,4,4,2,,4,5,4,,,,,,,,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:51,4/12/2023 16:52,IP Address,63.92.69.231,100,60,TRUE,4/12/2023 16:52,R_3ilkdMhAhnPPUIi,,,,,33.8088,-84.2815,anonymous,EN,1,,0,25,,,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,4,4,4,4,4,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:51,4/12/2023 16:52,IP Address,63.92.66.86,100,68,TRUE,4/12/2023 16:52,R_UKLZm1EXCYUfEhX,,,,,28.5344,-81.3783,anonymous,EN,0.899999976,,0,55,,,,4,,,4,,,,,,,,,,,,,,4,4,,,4,4,,,,,,,4,4,4,4,4,,4,4,,4,,,,,,,,,,,,,4,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:51,4/12/2023 16:52,IP Address,128.254.165.183,100,60,TRUE,4/12/2023 16:52,R_2QmjDrCgUamUMpG,,,,,39.3408,-76.4078,anonymous,EN,1,,0,55,,,,,,,,2,,2,,,1,2,2,,2,,,,,,,,,,,2,,,2,,4,,,4,4,,4,,4,,,,,,,,,,,,,,4,,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:51,4/12/2023 16:52,IP Address,128.254.164.240,100,39,TRUE,4/12/2023 16:52,R_3J4uEygl3V1iCcf,,,,,39.3408,-76.4078,anonymous,EN,1,,0,55,,,4,,4,5,4,,,,,,4,5,4,,4,,,,,,,,,,,4,5,5,4,,4,4,4,4,4,4,5,4,,4,,,,,,4,5,4,,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:51,4/12/2023 16:52,IP Address,136.185.26.144,100,56,TRUE,4/12/2023 16:52,R_2sdV5WkRP5CY69b,,,,,11.0142,76.9941,anonymous,EN,1,,0,0,,,4,,4,5,4,,,,,,,,,,,4,,4,5,4,,,,,,4,,4,,4,4,4,4,4,4,,,,,,4,,4,5,4,,4,,4,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:45,4/12/2023 16:52,IP Address,208.196.109.25,100,417,TRUE,4/12/2023 16:52,R_1ps2VU12NKztfj5,,,,,40.9922,-73.9748,anonymous,EN,1,,0,0,,,1,2,2,,,,,,,,2,2,,,,,,,,,2,,,,,,,,,,4,4,4,4,4,,,,,,,2,,,,4,,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:49,4/12/2023 16:52,IP Address,61.0.119.246,100,207,TRUE,4/12/2023 16:53,R_1ietsGP5rxnOwhK,,,,,12.8996,80.2209,anonymous,EN,1,,0,0,,,,,,,,4,5,4,5,,,,,,,4,,5,4,,4,5,4,,4,,,,,,4,4,4,4,4,4,5,4,5,4,,,,,,,4,,4,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:51,4/12/2023 16:53,IP Address,208.202.251.189,100,108,TRUE,4/12/2023 16:53,R_1gqMiHhtkeBWa5K,,,,,40.8485,-96.6247,anonymous,EN,0.899999976,,0,0,,,,,,,,4,4,4,5,5,4,,4,5,4,,,,,,4,,4,5,5,,,,,,4,4,4,4,4,4,4,4,5,4,,,,,,,,,,,4,,4,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:23,4/12/2023 16:53,IP Address,23.146.200.102,100,1799,TRUE,4/12/2023 16:53,R_1g1JiBZXSqN8mPD,,,,,37.751,-97.822,anonymous,EN,1,,0,55,,,4,,4,5,4,,,,,,,,,,,4,,4,5,4,,,,,,4,,4,5,4,4,4,4,4,4,,,,,,4,,4,4,5,4,,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:49,4/12/2023 16:53,IP Address,117.222.131.236,100,230,TRUE,4/12/2023 16:53,R_3e2MckiXuglPxYx,,,,,12.8996,80.2209,anonymous,EN,1,,0,0,,,,4,5,,4,,,,,,,,,,,,4,5,4,5,,,,,,,4,5,4,,4,4,4,4,4,4,,4,5,4,,,,,,4,,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:52,4/12/2023 16:53,IP Address,23.148.216.129,100,42,TRUE,4/12/2023 16:53,R_1GO4gHbLBhgxnax,,,,,43.0801,-77.6342,anonymous,EN,1,,0,30,,,,,,,,4,,4,5,4,4,5,5,4,,,,,,,4,5,5,4,,,,,,,4,4,4,4,4,,,,,,5,4,,4,5,,,,,,4,5,5,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:52,4/12/2023 16:53,IP Address,208.195.164.250,100,73,TRUE,4/12/2023 16:53,R_22zaxBdzGnC9yQh,,,,,36.0432,-95.8072,anonymous,EN,0.899999976,,0,0,,,,,,,,4,4,5,5,5,4,4,5,5,5,,,,,,,,,,,4,4,5,5,5,4,4,5,5,5,4,4,5,5,5,,,,,,4,4,5,5,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:45,4/12/2023 16:54,IP Address,208.196.99.185,100,487,TRUE,4/12/2023 16:54,R_RPMTDqg7MZJrBNT,,,,,40.9922,-73.9748,anonymous,EN,0.899999976,,0,0,,,,,,,,2,,2,2,,,,,,,,,,,,,,,,,,4,,4,4,4,4,4,4,4,,,,,,2,,2,,,,4,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:52,4/12/2023 16:54,IP Address,208.202.252.191,100,89,TRUE,4/12/2023 16:54,R_2YESo6H6ywXgYSo,,,,,40.8335,-74.0007,anonymous,EN,1,,0,0,,,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:47,4/12/2023 16:54,IP Address,63.92.67.17,100,435,TRUE,4/12/2023 16:54,R_2sZ8AL0l028cv4W,,,,,28.5344,-81.3783,anonymous,EN,0.899999976,,0,55,,,,,,,,5,5,4,4,,,,,,,5,5,4,,,,,,,,5,5,4,,4,4,4,4,4,4,5,5,5,,,,,,,,5,4,4,,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:52,4/12/2023 16:55,IP Address,144.202.65.225,100,143,TRUE,4/12/2023 16:55,R_DSqAr41G6iGVPrj,,,,,32.7889,-96.8021,anonymous,EN,1,,0,45,,,,,,,,4,4,,4,4,4,4,,,4,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,,4,4,4,,,,,,,4,4,,,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:46,4/12/2023 16:55,IP Address,208.196.124.42,100,545,TRUE,4/12/2023 16:55,R_ewZMwzCVrWTzRT3,,,,,26.3051,-80.2447,anonymous,EN,1,,0,0,,,,,,,,2,,4,,,,4,,,4,,,,,,,,,,,2,2,2,2,2,4,4,4,4,4,4,,4,,4,,,,,,4,5,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:54,4/12/2023 16:56,IP Address,155.193.139.132,100,87,TRUE,4/12/2023 16:56,R_eeXGRHPtgNJwOHv,,,,,37.751,-97.822,anonymous,EN,1,,0,25,,,,,,,,4,4,5,4,4,,,,,,4,4,5,4,4,,,,,,4,5,4,4,5,4,4,4,4,4,,,,,,4,4,5,4,4,4,4,5,,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:37,4/12/2023 16:56,IP Address,206.82.8.98,100,1130,TRUE,4/12/2023 16:56,R_2R32BgrSUEMIeFe,,,,,30.4594,-87.2075,anonymous,EN,0.800000012,,0,25,,,,,,,,5,4,5,4,5,5,4,5,4,5,,,,,,5,4,5,4,5,,,,,,4,4,4,4,4,,,,,,5,4,5,4,5,,,,,,5,4,5,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:54,4/12/2023 16:56,IP Address,208.202.245.142,100,130,TRUE,4/12/2023 16:56,R_2ZJGXhOwt4yfMFG,,,,,40.8312,-73.9067,anonymous,EN,1,,0,0,,,2,2,,,,,,,,,,,,,,,,2,,,4,,2,1,2,,,,,,4,4,4,4,4,2,,2,4,,,,,,,,,,,,2,,2,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:55,4/12/2023 16:56,IP Address,149.28.253.59,100,75,TRUE,4/12/2023 16:56,R_2sZtWPtUjBotZVF,,,,,32.7889,-96.8021,anonymous,EN,0.899999976,,0,45,,,,,,,,4,4,4,,4,,,,,,4,,4,4,4,,,4,4,4,,,,,,4,4,4,4,4,,,,,,4,,,,4,,,,,,4,4,4,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:56,4/12/2023 16:57,IP Address,208.194.207.164,100,61,TRUE,4/12/2023 16:57,R_3HXH8LSXarea2tH,,,,,39.6102,-75.6747,anonymous,EN,1,,0,30,,,2,,4,5,4,,,,,,,,,,,2,,4,4,,,,,,,2,,4,,4,4,,2,2,,2,,2,4,4,,,,,,2,,4,4,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:56,4/12/2023 16:57,IP Address,208.196.100.160,100,75,TRUE,4/12/2023 16:57,R_3JldoCUdE8ZqXb8,,,,,40.9922,-73.9748,anonymous,EN,1,,0,0,,,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,,,,,,,,,,,4,4,5,5,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:55,4/12/2023 16:57,IP Address,63.160.189.128,100,95,TRUE,4/12/2023 16:57,R_3Pj12eNWKkYBX6T,,,,,33.7485,-84.3871,anonymous,EN,0.800000012,,0,75,,,5,4,5,4,5,,,,,,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,4,4,4,4,4,,,,,,5,4,5,4,5,,,,,,4,,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:55,4/12/2023 16:57,IP Address,208.195.164.80,100,110,TRUE,4/12/2023 16:57,R_3lA1uEXlF2XofBW,,,,,36.0432,-95.8072,anonymous,EN,0.899999976,,0,0,,,,,,,,5,4,5,4,5,5,4,5,4,5,,,,,,5,4,5,4,5,,,,,,2,2,2,2,2,,,,,,5,4,5,4,5,5,4,5,4,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:56,4/12/2023 16:57,IP Address,208.196.121.168,100,46,TRUE,4/12/2023 16:57,R_2BA90Vc1oSK48Ft,,,,,26.3051,-80.2447,anonymous,EN,1,,0,30,,,,,,,,4,,4,5,4,4,,4,5,4,,,,,,,,,,,4,,4,,4,4,4,4,4,4,,,,,,4,,4,4,4,,,,,,4,,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:46,4/12/2023 16:57,IP Address,208.196.104.216,100,693,TRUE,4/12/2023 16:57,R_8pNgGs8Z3JCNPSF,,,,,40.9922,-73.9748,anonymous,EN,0.899999976,,0,0,,,2,2,,,4,,,,,,,,,,,2,,4,,,2,2,,,4,,,,,,4,4,4,4,4,4,,4,4,4,,,,,,2,,2,,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:57,4/12/2023 16:58,IP Address,208.194.203.122,100,45,TRUE,4/12/2023 16:58,R_d4Olqh4DFRBZiff,,,,,39.6102,-75.6747,anonymous,EN,1,,0,30,,,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:57,4/12/2023 16:58,IP Address,23.146.200.66,100,45,TRUE,4/12/2023 16:58,R_2CJmrVlnbuEqSAc,,,,,37.751,-97.822,anonymous,EN,1,,0,55,,,,,,,,4,5,4,,4,,,,,,4,5,5,4,,4,5,5,4,,,,,,,4,4,4,4,4,,,,,,4,5,4,,4,,,,,,4,5,4,,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:57,4/12/2023 16:58,IP Address,208.196.127.121,100,48,TRUE,4/12/2023 16:58,R_1gFqwBMA2l8zF0y,,,,,26.3051,-80.2447,anonymous,EN,0.899999976,,0,30,,,4,,4,5,4,,,,,,4,,4,5,4,,,,,,,,,,,4,,4,4,,4,4,4,4,4,4,,4,5,4,,,,,,4,,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:57,4/12/2023 16:58,IP Address,74.122.59.207,100,109,TRUE,4/12/2023 16:58,R_3R9r8uEi5T3iGvu,,,,,39.0469,-77.4903,anonymous,EN,1,,0,30,,,5,4,5,4,5,,,,,,,,,,,5,4,,5,4,5,4,5,4,5,,,,,,5,,4,5,5,,,,,,5,4,5,5,5,5,5,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:50,4/12/2023 16:59,IP Address,136.185.25.171,100,525,TRUE,4/12/2023 16:59,R_21nVfqbO5YbClK3,,,,,11.0142,76.9941,anonymous,EN,1,,0,0,,,,,,,,4,5,,4,,,,,,,4,,4,,,4,,4,,4,,,,,,4,4,4,4,4,4,5,,4,,,,,,,,,,,,4,,5,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:50,4/12/2023 16:59,IP Address,136.185.25.171,100,543,TRUE,4/12/2023 16:59,R_Od3Ywrw7FpXov61,,,,,11.0142,76.9941,anonymous,EN,1,,0,0,,,,,,,,4,,4,4,,,,,,,4,5,,4,,,,,,,4,,,4,4,4,4,4,4,4,,,,,,4,,4,,,,,,,,,4,,,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:54,4/12/2023 16:59,IP Address,206.82.8.199,100,287,TRUE,4/12/2023 16:59,R_3I0n5k4hbyqgW7y,,,,,30.4594,-87.2075,anonymous,EN,0.800000012,,0,25,,,5,4,5,4,5,,,,,,5,4,5,4,5,,,,,,5,4,5,4,5,,,,,,4,4,4,4,4,5,4,5,4,5,,,,,,4,5,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:50,4/12/2023 16:59,IP Address,136.185.25.186,100,561,TRUE,4/12/2023 16:59,R_2QDShtMiJECuoNE,,,,,11.0142,76.9941,anonymous,EN,1,,0,0,,,4,,4,,4,,,,,,,,,,,4,,5,4,4,,,,,,4,,,4,4,4,4,4,4,4,4,5,,4,,,,,,,,,,,,4,,4,,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:53,4/12/2023 16:59,IP Address,136.185.25.186,100,342,TRUE,4/12/2023 16:59,R_9TFgvNHT39YiuYN,,,,,11.0142,76.9941,anonymous,EN,1,TRUE,90,0,4/12/2023 22:50,,4,5,,4,,,,,,,,,,,,4,,4,4,,4,,4,4,,,,,,,4,4,4,4,4,,,,,,4,,4,,,,,,,,4,5,,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:58,4/12/2023 16:59,IP Address,63.92.71.119,100,85,TRUE,4/12/2023 16:59,R_3DkDNNjVDkS492Q,,,,,41.9032,-87.6383,anonymous,EN,0.899999976,,0,25,,,,,,,,2,,2,,,,2,,,,,,,,,2,,2,,,,,,,,4,4,4,4,4,,,,,,2,,2,,,2,,2,,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:58,4/12/2023 16:59,IP Address,208.194.212.0,100,52,TRUE,4/12/2023 16:59,R_3QEKjepBgh4KCVS,,,,,39.6102,-75.6747,anonymous,EN,1,,0,30,,,4,5,4,,4,,,,,,,,,,,4,5,5,4,,,,,,,4,5,5,,4,4,4,4,4,4,,,,,,4,5,5,4,,,,,,,4,5,5,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:54,4/12/2023 16:59,IP Address,136.185.25.189,100,356,TRUE,4/12/2023 16:59,R_31SetscP2bTatKh,,,,,11.0142,76.9941,anonymous,EN,0.899999976,,0,0,,,4,5,,4,,,,,,,4,5,,4,,,,,,,4,,,4,4,,,,,,4,4,4,4,4,,,,,,4,,4,4,,4,5,,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:55,4/12/2023 17:00,IP Address,136.185.25.189,100,282,TRUE,4/12/2023 17:00,R_1PSpjvMFpOOktoB,,,,,11.0142,76.9941,anonymous,EN,0.899999976,TRUE,90,0,4/12/2023 22:54,,4,,4,,4,,,,,,4,5,,4,4,,,,,,,,,,,4,,4,4,,4,4,4,4,4,4,5,,4,,,,,,,4,,4,,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:57,4/12/2023 17:00,IP Address,45.77.166.25,100,166,TRUE,4/12/2023 17:00,R_3MQp67KNariTtJE,,,,,25.8119,-80.2318,anonymous,EN,0.899999976,,0,25,,,4,,4,4,4,,,,,,,4,4,,4,,,,,,4,,4,4,4,,,,,,4,4,4,4,4,,,,,,4,4,4,,4,4,,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:59,4/12/2023 17:00,IP Address,49.204.135.211,100,92,TRUE,4/12/2023 17:00,R_2fuDlbGYZekxh55,,,,,12.8996,80.2209,anonymous,EN,0.899999976,,0,0,,,,,,,,,4,4,,4,,,,,,4,,4,,,,,,,,,4,4,,4,4,4,,4,4,4,4,,4,,,,,,,,,,,,4,4,,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:59,4/12/2023 17:01,IP Address,128.254.164.157,100,69,TRUE,4/12/2023 17:01,R_1N8hl4GXOHGU7zW,,,,,39.3408,-76.4078,anonymous,EN,1,,0,55,,,,,,,,2,,,4,,2,,,4,,,,,,,,,,,,2,,4,4,,4,2,2,2,,2,,2,,4,,,,,,2,,2,,2,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:56,4/12/2023 17:01,IP Address,208.195.174.8,100,280,TRUE,4/12/2023 17:01,R_2eVx079s4KDgD1S,,,,,41.0641,-73.548,anonymous,EN,0.400000006,,0,0,,,,,,,,2,4,4,4,4,,,,,,4,4,,4,,4,,,,2,,,,,,2,4,,,,,,,,,2,2,2,,,4,,4,2,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:58,4/12/2023 17:01,IP Address,163.123.221.174,100,154,TRUE,4/12/2023 17:01,R_2Sq9MxDpBPp0HB8,,,,,33.8351,-117.8652,anonymous,EN,0.899999976,,0,55,,,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,4,4,4,4,4,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 17:01,4/12/2023 17:01,IP Address,23.148.216.3,100,44,TRUE,4/12/2023 17:01,R_2DZXJlq1kfKcoPQ,,,,,43.0801,-77.6342,anonymous,EN,0.899999976,,0,30,,,4,5,4,,4,,,,,,,,,,,4,5,5,4,,4,5,5,4,,,,,,,4,4,4,4,4,4,5,5,4,,,,,,,,,,,,4,5,5,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 17:00,4/12/2023 17:02,IP Address,23.146.200.70,100,126,TRUE,4/12/2023 17:02,R_21th8RsGyuwbqvv,,,,,37.751,-97.822,anonymous,EN,1,,0,55,,,4,5,5,4,,,,,,,,,,,,4,5,4,,4,4,,,4,5,,,,,,4,4,4,4,4,4,5,5,4,,,,,,,,,,,,4,5,5,,4,SV_ehCPpnOdI0dWLkO
4/12/2023 17:02,4/12/2023 17:03,IP Address,23.148.216.17,100,42,TRUE,4/12/2023 17:03,R_1kG5R30Acsp4QoH,,,,,43.0801,-77.6342,anonymous,EN,1,,0,30,,,4,5,5,4,,,,,,,4,5,5,4,,,,,,,,,,,,4,5,5,4,,4,4,4,4,4,4,5,5,4,,,,,,,4,5,5,4,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 17:02,4/12/2023 17:03,IP Address,208.194.212.250,100,58,TRUE,4/12/2023 17:03,R_1jydd02GrtWiNNQ,,,,,39.6102,-75.6747,anonymous,EN,1,,0,30,,,,,,,,,4,2,5,2,,,,,,4,,2,4,,,,,,,,4,2,,2,4,2,,4,5,2,,,4,4,,,,,,,,2,2,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 17:02,4/12/2023 17:04,IP Address,208.202.238.108,100,107,TRUE,4/12/2023 17:04,R_PZl2zu7hfHsqrGp,,,,,26.2462,-80.2652,anonymous,EN,0.899999976,,0,0,,,4,4,,,4,,,,,,,,,,,4,,,4,2,5,2,,4,,,,,,,,2,4,,2,,,,,,5,,2,2,2,,,,,,5,4,2,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 17:02,4/12/2023 17:04,IP Address,208.194.215.210,100,119,TRUE,4/12/2023 17:04,R_33lHodL5EiBRUvD,,,,,39.6102,-75.6747,anonymous,EN,1,,0,30,,,,,,,,4,5,5,4,,,4,5,4,4,,,,,,,,,,,4,5,4,,4,4,4,4,4,4,,,,,,4,5,4,,4,,,,,,4,5,4,,4,SV_ehCPpnOdI0dWLkO
